,wp-admin/js/post.js,wp-includes/css/media-views-rtl.css,wp-includes/js/plupload/plupload.html5.js,wp-includes/js/wp-lists.js,wp-includes/css/wp-pointer-rtl.css,wp-includes/js/plupload/plupload.html4.js,wp-includes/css/editor.css,wp-includes/js/plupload/plupload.flash.js,wp-includes/js/tinymce/wp-tinymce.js.gz,wp-includes/js/imgareaselect/jquery.imgareaselect.js,wp-includes/css/dashicons.css,wp-includes/css/buttons-rtl.css,wp-admin/js/common.dev.js,wp-admin/js/link.js,wp-includes/js/imgareaselect/jquery.imgareaselect.dev.js,wp-admin/js/customize-controls.dev.js,wp-admin/css/install.css,wp-includes/css/admin-bar.css,wp-includes/js/plupload/wp-plupload.dev.js,wp-admin/js/nav-menu.js,wp-includes/js/tinymce/plugins/wordpress/editor_plugin_src.js,wp-includes/css/media-views.css,wp-includes/js/jquery/jquery.js,wp-includes/js/tinymce/plugins/wpeditimage/editor_plugin_src.js,wp-includes/js/customize-preview.js,wp-includes/js/plupload/plupload.silverlight.js,wp-admin/css/install-rtl.css,wp-admin/css/edit.css ,wp-admin/js/dashboard.js,wp-includes/css/wp-pointer.css,wp-includes/css/admin-bar-rtl.css,wp-admin/js/post.dev.js,wp-includes/js/wp-lists.dev.js,wp-admin/css/wp-admin-rtl.css,wp-admin/css/wp-admin.dev.css,wp-includes/js/swfobject.js,wp-includes/js/plupload/wp-plupload.js,wp-admin/js/theme.js,wp-includes/js/plupload/plupload.js,wp-includes/js/plupload/handlers.dev.js,wp-admin/js/customize-controls.js,wp-includes/css/editor.dev.css,wp-includes/css/buttons.css,wp-admin/js/link.dev.js,wp-includes/js/customize-preview.dev.js,Version
14139,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
14140,37407,49356,36416,25282,4027,36416,32907,36416,36416,38132,50341,9868,36416,3875,36416,36416,5911,25857,36416,42482,36416,49358,96873,36416,27969,36416,5912,27635,18858,4022,25862,36416,36416,455,36416,10231,12806,54392,60314,36416,290802,36416,9867,36416,36416,5.2.3
14141,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14143,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
14144,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14146,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14147,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
14148,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14149,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14150,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14151,37407,49356,58164,25282,4027,58166,32907,58165,58164,38132,50341,9868,58164,3875,58167,58166,5911,25857,58165,42482,58165,49358,96866,58165,27969,58164,5912,58165,18858,4022,25862,58165,58164,455,58164,10231,12806,54392,60314,58165,290802,58164,9867,58165,58164,5.2.3
14152,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14153,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14154,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14155,37409,51084,0,25235,3878,0,34194,0,200338,38133,48855,10607,0,2247,0,0,7393,25581,0,42334,0,51087,96874,0,26139,0,7394,28392,16541,3873,25587,0,0,421,0,10231,12714,52899,0,0,166341,0,10606,0,0,4.8.10
14156,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14157,37410,48049,0,25235,4026,0,32033,0,209550,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.6
14158,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14159,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,0,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14160,37308,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,3875,0,0,6989,25781,0,42475,0,48996,96873,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9701,0,0,5.2.2
14161,37409,48049,0,25235,3799,0,31570,0,214099,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,0,16585,3794,25099,0,0,421,0,10231,12726,54364,60314,0,289010,0,9483,0,0,4.9.5
14162,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14163,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2.2
14165,31455,40010,0,11169,3893,0,33232,0,123055,37069,41582,8679,0,2247,0,0,4912,23340,0,38480,0,40006,96402,0,3563,0,4914,23866,5660,3886,23345,0,0,422,0,10231,10560,43871,0,0,31991,0,8678,0,0,3.9.28
14165,0,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,0,0,0,0,25857,0,0,0,49358,96873,0,27969,0,0,0,0,4022,25862,0,0,0,0,10231,12806,0,60314,0,0,0,9867,0,0,5.2.3
14167,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
14168,55664,55696,55710,55678,55694,55710,55678,55710,55706,55732,55684,55688,55676,55664,55740,55700,55674,55684,55712,55672,55754,55688,55690,55758,55696,55722,55682,55676,55674,55686,55692,55672,55686,55684,55684,55680,55704,55666,55698,55706,55692,55686,55680,55672,55704,4.9.10
14168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7.14
14170,37409,51084,0,25235,3878,0,34194,0,200338,38133,48855,10607,0,2247,0,0,7393,25581,0,42334,0,51087,97184,0,26139,0,7394,28392,16541,3873,25587,0,0,421,0,10231,12714,52899,0,0,166341,0,10606,0,0,4.8.6
14171,37409,48049,0,25235,3799,0,31570,0,214099,38133,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,27395,16585,3794,25099,0,0,421,0,10231,12726,54364,60314,0,289000,0,9483,0,0,4.9.3
14172,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
14175,29772,49806,0,11492,3878,0,33684,0,168459,38133,48855,9709,0,2247,0,0,7139,24930,0,40963,0,49808,97184,0,6512,0,7140,28751,5790,3873,24936,0,0,421,0,10231,12692,47391,0,0,108418,0,9710,0,0,4.5.3
14176,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,0,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
14177,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14178,37409,50294,0,25235,3878,0,34208,0,182891,38133,48855,9814,0,2247,0,0,7393,25653,0,41574,0,50296,96874,0,26139,0,7394,28574,5790,3873,25659,0,0,421,0,10231,12714,51828,0,0,166059,0,9814,0,0,4.7.14
14179,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14180,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14182,37409,48049,0,25235,3799,0,31573,0,210677,38133,48813,9484,130102,2247,130102,130102,7020,25094,130102,42256,130102,48051,97184,130102,27836,130102,7021,130102,16585,3794,25099,130102,130102,421,130102,10231,12726,54364,60314,130102,288723,130102,9483,130102,130102,4.9.1
14183,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14184,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14186,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14187,0,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,0,0,0,0,25094,0,0,0,48051,96874,0,27836,0,0,0,0,4021,25099,0,0,0,0,10231,12726,0,60314,0,0,0,9483,0,0,4.1.12
14188,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14189,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14190,29966,50069,0,12108,3878,0,33797,0,170448,38133,48855,9708,0,2247,0,0,7403,25606,0,40963,0,50071,96874,0,6566,0,7404,28213,5790,3873,25612,0,0,421,0,10231,12714,51502,0,0,121570,0,9709,0,0,4.6.15
14191,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14192,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14195,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14196,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14197,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14198,37407,49356,68134,25282,4027,68134,32907,68134,68134,38132,50341,9868,68134,3875,68134,68134,5911,25857,68134,42482,68134,49358,96873,68134,27969,68134,5912,68134,18858,4022,25862,68134,68134,455,68134,10231,12806,54392,60314,68134,290802,68134,9867,68134,68134,5.2.3
14199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3.1
14200,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14201,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14202,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14204,37409,50294,0,25235,3878,0,34208,0,182891,38133,48855,9814,0,2247,0,0,7393,25653,0,41574,0,50296,96874,0,26139,0,7394,0,5790,3873,25659,0,0,421,0,10231,12714,51828,0,0,166059,0,9814,0,0,4.7.14
14206,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
14207,38388,48049,0,25235,4026,0,32033,0,632543,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.9
14208,37407,49356,165783,25282,4027,165783,32907,165783,165783,38132,50341,9868,165783,3875,165783,165783,5911,25857,165783,42482,165783,49358,96873,165783,27969,165783,5912,27635,18858,4022,25862,165783,165783,455,165783,10231,12806,54392,60314,165783,290802,165783,9867,165783,165783,5.2.3
14209,37308,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,3875,0,0,6989,25781,0,42475,0,48996,96873,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9701,0,0,5.2.2
14210,0,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,0,0,0,0,25178,0,0,0,48383,96873,0,27969,0,0,0,0,4019,25183,0,0,0,0,10231,12806,0,60314,0,0,0,9598,0,0,5.1.2
14212,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14213,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,97184,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.3
14214,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14215,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14217,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14218,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,97183,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.1
14221,37410,48049,0,25235,4026,0,32033,0,632543,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
14222,37410,48049,252645,25235,4026,252645,32033,252645,208202,38132,48813,9484,252645,2247,252645,252645,7020,25094,252645,42256,252645,48051,96874,252645,27836,252645,7021,28901,16585,4021,25099,252645,252645,421,252645,10231,12726,54364,60314,252645,289044,252645,9483,252645,252645,4.9.11
14223,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14224,37308,48995,0,25282,4027,0,32907,0,0,38132,50341,9702,0,3875,0,0,6989,25781,0,42475,0,48996,96873,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9701,0,0,5.2.2
14225,37308,49838,0,25282,4025,0,32806,0,0,38132,50341,9854,0,3875,0,0,5933,26177,0,42475,0,49836,96873,0,27969,0,5934,27881,18858,4020,26182,0,0,455,0,10231,12806,54434,60314,0,290802,0,9853,0,0,5.3-alpha-45756
14226,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
14227,37407,0,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7.14
14229,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
14230,37308,48995,0,25282,4027,0,32907,0,0,38132,50493,9570,0,3875,0,0,6989,25781,0,42475,0,48996,97183,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9569,0,0,5.2
14231,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14232,29966,50069,0,12108,3878,0,33797,0,170448,38133,48855,9708,0,2247,0,0,7403,25606,0,40963,0,50071,96874,0,6566,0,7404,28213,5790,3873,25612,0,0,421,0,10231,12714,51502,0,0,121570,0,9709,0,0,4.6.15
14233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2.3
14234,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,18011,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.8
14235,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14236,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14237,37308,48995,0,25282,4027,0,32907,0,0,38132,50493,9570,0,3875,0,0,6989,25781,0,42475,0,48996,97183,0,27969,0,6990,27635,18858,4022,25786,0,0,455,0,10231,12806,54392,60314,0,290802,0,9569,0,0,5.2
14238,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14239,0,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,0,0,0,0,25178,0,0,0,48383,97183,0,27969,0,0,0,0,4019,25183,0,0,0,0,10231,12806,0,60314,0,0,0,9598,0,0,5.1.1
14240,37410,47837,0,25235,4026,0,32204,0,208317,38132,48813,9410,0,2247,0,0,7020,25094,0,42256,0,47838,96874,0,27836,0,7021,28637,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9409,0,0,5.0.6
14241,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,97184,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.10
14243,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.10
14244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2.3
14247,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14247,37355,48382,0,25282,4024,0,32823,0,0,38132,48809,9599,0,3875,0,0,6982,25178,0,42475,0,48383,96873,0,27969,0,6983,28996,19605,4019,25183,0,0,421,0,10231,12806,54392,60314,0,290802,0,9598,0,0,5.1.2
14249,37407,49356,0,25282,4027,0,32907,0,143922,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14250,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14251,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1.1
14253,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14254,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14255,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14256,37409,51084,0,25235,3878,0,34194,0,200338,38133,48855,10607,0,2247,0,0,7393,25581,0,42334,0,51087,96874,0,26139,0,7394,28392,16541,3873,25587,0,0,421,0,10231,12714,52899,0,0,166341,0,10606,0,0,4.8.10
14258,31686,46818,0,11169,3864,0,35049,0,134666,37069,42627,9265,0,2247,0,0,6187,23249,0,39054,0,46819,95807,0,3871,0,6187,25266,5783,3859,23253,0,0,422,0,10231,10560,43713,0,0,33919,0,9264,0,0,4.0
14263,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,27635,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
14265,37410,48049,0,25235,4026,0,32033,0,208202,38132,48813,9484,0,2247,0,0,7020,25094,0,42256,0,48051,96874,0,27836,0,7021,28901,16585,4021,25099,0,0,421,0,10231,12726,54364,60314,0,289044,0,9483,0,0,4.9.11
14267,37407,49356,0,25282,4027,0,32907,0,0,38132,50341,9868,0,3875,0,0,5911,25857,0,42482,0,49358,96873,0,27969,0,5912,0,18858,4022,25862,0,0,455,0,10231,12806,54392,60314,0,290802,0,9867,0,0,5.2.3
